X,Y,ENTROPY
635913.680,7977677.070,1.369
637351.180,7976739.570,0.030
636101.180,7977614.570,0.637
635976.180,7977364.570,0.622
639788.690,7982989.580,0.078
636663.680,7971864.570,1.450
639788.690,7983114.580,0.433
635476.180,7971739.570,0.930
638476.180,7975739.570,0.290
635038.680,7970177.060,0.431
636038.680,7979052.080,1.118
637976.180,7979989.580,1.021
639663.680,7982177.080,0.319
635788.680,7969177.060,1.065
639351.180,7981989.580,0.269
639288.680,7982614.580,0.039
638101.180,7978802.080,0.713
636288.680,7971364.560,0.171
636413.680,7972114.570,1.071
635851.180,7974552.070,0.340
635288.680,7971802.070,0.804
637663.680,7973802.070,0.109
639163.680,7978927.080,0.970
639163.680,7979739.580,0.217
638038.680,7975427.070,0.674
634663.680,7970677.060,0.891
638163.680,7974177.070,1.103
638163.680,7975177.070,0.633
637476.180,7978239.580,0.161
635538.680,7970802.060,0.069
639226.180,7978614.580,0.061
638913.680,7974489.570,0.182
639476.180,7983052.080,0.187
636226.180,7971552.060,0.546
638851.180,7972927.070,0.909
638976.180,7978739.580,0.073
637351.180,7982677.080,0.236
638851.180,7973177.070,0.918
636226.180,7974052.070,0.627
635038.680,7969239.560,0.063
635226.180,7971364.560,0.463
636226.180,7972739.570,0.461
638726.180,7973052.070,1.214
637601.180,7977927.070,0.059
636538.680,7978739.580,1.332
639226.180,7981489.580,0.187
637226.180,7974739.570,0.035
638413.680,7977552.070,1.307
636226.180,7973989.570,0.391
639351.180,7979739.580,0.436
637351.180,7980614.580,0.606
638601.180,7975177.070,0.872
636726.180,7971927.070,0.621
637351.180,7981614.580,0.500
634288.680,7972114.570,0.051
637288.680,7977864.570,0.041
636538.680,7973739.570,0.284
637913.680,7973927.070,1.710
637476.180,7981177.080,0.330
638476.180,7975989.570,0.575
638538.680,7974677.070,1.351
636226.180,7976552.070,0.073
635351.180,7969239.560,0.480
635913.680,7976489.570,0.196
639163.680,7981989.580,0.093
637601.180,7972614.570,1.780
637538.680,7980427.080,1.430
634663.680,7969677.060,0.274
639101.180,7982114.580,0.084
637663.680,7971489.560,0.241
639101.180,7974989.570,0.372
639413.680,7980989.580,0.870
637726.180,7978864.580,0.096
634913.680,7971989.570,0.572
634788.680,7970927.060,1.235
638538.680,7975927.070,0.899
638788.680,7978552.080,0.219
638851.180,7981177.080,0.385
635976.180,7972489.570,0.548
637538.680,7979177.080,0.244
636663.680,7975052.070,0.043
636038.680,7979614.580,0.050
637476.180,7982677.080,0.105
638663.680,7975114.570,0.274
637476.180,7975052.070,0.045
636101.180,7971677.060,0.087
635976.180,7977802.070,0.572
636913.680,7975427.070,0.038
635788.680,7976552.070,0.173
636226.180,7969989.560,0.053
635726.180,7970739.560,0.220
636788.680,7972364.570,0.060
637726.180,7974927.070,0.085
638601.180,7979114.580,0.296
638726.180,7973677.070,1.487
637351.180,7973864.570,0.127
637851.180,7979177.080,0.187
637788.680,7974177.070,0.262
636976.180,7973364.570,0.071
639101.180,7981239.580,0.292
639976.190,7981802.080,0.276
637851.180,7980489.580,0.188
639476.180,7981302.080,1.557
637851.180,7973677.070,1.268
636663.680,7979052.080,0.331
636663.680,7977989.570,0.084
638226.180,7975677.070,0.529
636601.180,7973927.070,0.963
637101.180,7973114.570,0.713
638913.680,7981927.080,0.351
638538.680,7972427.070,0.115
635913.680,7979364.580,0.524
637101.180,7978239.580,0.374
636913.680,7978114.570,0.355
638288.680,7982239.580,0.811
639163.680,7982739.580,0.029
636038.680,7969989.560,0.083
636101.180,7976114.570,0.137
638976.180,7980614.580,0.149
638351.180,7980802.080,0.787
634476.180,7970614.560,0.370
637351.180,7979864.580,0.080
638913.680,7979052.080,0.247
637538.680,7972552.070,1.312
637038.680,7973364.570,0.070
635913.680,7972239.570,0.251
639226.180,7975052.070,0.947
637601.180,7974552.070,0.353
637913.680,7976114.570,0.900
638476.180,7981427.080,0.635
634351.180,7971489.560,0.950
638913.680,7980802.080,0.334
636976.180,7972989.570,0.441
635351.180,7969802.060,0.285
637976.180,7977114.570,0.069
635913.680,7978364.580,0.633
637538.680,7982864.580,0.090
637288.680,7974177.070,0.442
636788.680,7978989.580,0.209
636976.180,7972177.070,0.359
636101.180,7977364.570,1.378
637413.680,7974552.070,0.075
639351.180,7982614.580,0.043
639101.180,7981989.580,0.094
635538.680,7972114.570,1.010
637476.180,7983239.580,0.352
639038.680,7972114.570,1.072
637851.180,7972302.070,0.077
636101.180,7976177.070,0.259
635851.180,7978927.080,1.516
634163.670,7971427.060,0.172
634226.180,7971364.560,0.202
636851.180,7973927.070,1.190
638101.180,7972864.570,0.061
637538.680,7982364.580,0.177
635976.180,7971739.570,0.391
638288.680,7977739.570,1.109
638726.180,7979302.080,0.831
635101.180,7972114.570,0.606
638851.180,7974802.070,0.564
634788.680,7969989.560,0.548
637101.180,7976302.070,0.084
634913.680,7971177.060,0.871
636913.680,7978239.580,0.223
635226.180,7970177.060,0.282
635913.680,7973864.570,0.382
639038.680,7973052.070,0.898
637163.680,7976927.070,0.051
638788.680,7979864.580,0.432
637663.680,7971739.560,0.064
637601.180,7972239.570,1.126
638163.680,7978989.580,1.613
637726.180,7976864.570,0.092
637226.180,7973177.070,0.906
638413.680,7980739.580,0.373
638976.180,7980239.580,0.780
639538.680,7983114.580,0.718
636038.680,7978302.080,1.325
638976.180,7981552.080,1.570
636601.180,7973052.070,0.270
635538.680,7973927.070,0.413
636976.180,7972864.570,1.279
635601.180,7970614.560,0.084
639788.680,7981864.580,0.422
636663.680,7971489.560,0.225
637601.180,7972864.570,0.903
637788.680,7982927.080,1.313
635788.680,7976489.570,0.200
638288.680,7977614.570,0.519
639163.680,7972989.570,0.428
635851.180,7969927.060,0.128
638163.680,7976177.070,0.371
637226.180,7971427.060,1.005
636726.180,7973739.570,0.232
639038.680,7971677.060,0.674
635601.180,7970114.560,0.314
638038.680,7972927.070,0.433
636351.180,7972927.070,0.436
639851.190,7982802.080,0.390
638413.680,7981739.580,1.191
638726.180,7971802.060,0.086
637163.680,7978677.080,1.222
638538.680,7978114.570,0.507
638601.180,7983239.580,0.612
638351.180,7978364.580,0.745
638538.680,7976177.070,0.605
637476.180,7979989.580,0.219
638976.180,7974177.070,0.244
638351.180,7974802.070,1.374
634663.680,7971677.070,0.110
637913.680,7981927.080,0.295
636163.680,7972927.070,0.603
636788.680,7976364.570,0.808
638351.180,7982052.080,1.361
636038.680,7980052.080,0.029
639038.680,7974177.070,0.579
638726.180,7974239.570,0.452
638351.180,7972802.070,0.429
638788.680,7971552.060,1.119
637038.680,7979427.080,0.625
639538.680,7980052.080,0.744
638601.180,7982864.580,0.964
638601.180,7975927.070,0.872
636351.180,7976614.570,0.048
637538.680,7975864.570,0.126
637788.680,7979489.580,0.076
637163.680,7977489.570,0.097
636476.180,7976739.570,0.089
637913.680,7977489.570,0.383
636851.180,7974489.570,0.661
637288.680,7979739.580,0.628
635226.180,7971302.060,0.149
636976.180,7975052.070,0.037
635913.680,7978552.080,0.544
639851.180,7981302.080,0.440
638601.180,7982114.580,1.012
636476.180,7979739.580,0.051
638851.180,7983114.580,0.407
636351.180,7978052.070,0.968
635913.680,7973364.570,0.226
637788.680,7975739.570,1.002
636601.180,7976739.570,0.031
638101.180,7973552.070,0.862
635913.680,7980177.080,0.100
636538.680,7979177.080,0.618
638226.180,7972677.070,0.701
637788.680,7974489.570,0.661
637913.680,7981052.080,0.655
638538.680,7981239.580,0.717
637163.680,7972302.070,0.241
637476.180,7974489.570,0.544
637851.180,7980864.580,0.913
638163.680,7977552.070,0.747
637476.180,7972302.070,1.369
634913.680,7971364.560,0.385
636226.180,7973739.570,0.147
634663.680,7971802.070,0.795
638913.680,7981552.080,0.972
634163.670,7970927.060,0.550
639226.180,7973677.070,0.774
636163.680,7977614.570,1.298
636663.680,7972489.570,0.154
634226.180,7971177.060,0.250
637476.180,7979114.580,0.663
636163.680,7972427.070,0.692
637663.680,7976802.070,0.176
637351.180,7976677.070,0.030
635413.680,7971927.070,0.420
638788.680,7973552.070,0.848
637226.180,7978427.080,0.641
638601.180,7981239.580,0.504
638413.680,7981552.080,0.921
638038.680,7980989.580,0.943
636101.180,7978239.580,1.145
636788.680,7975927.070,0.156
639351.180,7980427.080,0.949
638413.680,7977677.070,1.395
637288.680,7972677.070,0.076
638101.180,7975989.570,0.285
635601.180,7970552.060,0.149
635851.180,7977427.070,1.093
635913.680,7979427.080,0.423
637663.680,7979864.580,0.431
636288.680,7978177.080,0.168
636601.180,7979739.580,0.042
638913.680,7972677.070,0.794
637601.180,7982864.580,0.410
636476.180,7978427.080,0.239
639538.680,7982552.080,0.161
637038.680,7977864.570,0.536
637976.180,7980114.580,0.886
639351.180,7982302.080,0.061
635913.680,7970927.060,0.086
637351.180,7980052.080,0.218
639851.180,7979989.580,1.581
638413.680,7978864.580,0.762
635976.180,7971302.060,0.391
635413.680,7971489.560,0.984
639476.180,7981864.580,1.018
637851.180,7973802.070,0.992
637726.180,7978302.080,0.481
636726.180,7976177.070,0.652
636288.680,7973989.570,0.375
637538.680,7980114.580,0.455
638351.180,7982302.080,0.868
636288.680,7979677.080,0.057
639726.180,7980864.580,1.140
638538.680,7979989.580,0.850
637851.180,7980114.580,0.246
639101.180,7981427.080,0.653
635726.180,7978302.080,0.385
637663.680,7973177.070,1.047
637663.680,7981864.580,0.324
636226.180,7971302.060,0.270
634788.680,7970552.060,0.474
639976.190,7980989.580,0.222
635788.680,7971927.070,0.803
635976.180,7974052.070,0.597
635726.180,7972177.070,0.872
638226.180,7976177.070,0.452
637601.180,7979052.080,0.176
637851.180,7977802.070,0.571
638788.680,7981802.080,0.428
636163.680,7972677.070,0.438
637413.680,7980427.080,1.034
637976.180,7980614.580,0.260
638413.680,7979864.580,0.681
638538.680,7978864.580,0.667
636538.680,7979114.580,0.472
634913.680,7970302.060,0.657
636288.680,7970114.560,0.087
634726.180,7970114.560,0.534
635663.680,7970052.060,0.342
638226.180,7978177.070,0.563
638851.180,7981302.080,0.711
638851.180,7979739.580,0.723
635726.180,7978989.580,1.513
638476.180,7979302.080,0.649
638038.680,7972489.570,0.279
637976.180,7975302.070,0.676
638788.680,7974614.570,0.662
637976.180,7982927.080,1.130
639976.190,7981364.580,0.528
635601.180,7974114.570,0.919
636976.180,7979177.080,0.483
636663.680,7979864.580,0.068
638288.680,7980114.580,0.335
637413.680,7979927.080,0.090
639101.180,7974114.570,0.840
638163.680,7980677.080,0.203
638351.180,7982989.580,0.734
639913.680,7979739.580,0.130
637351.180,7973739.570,0.032
637538.680,7980364.580,0.376
636538.680,7973239.570,0.082
638351.180,7979677.080,0.723
639476.180,7980552.080,1.039
634726.180,7969864.560,0.935
636163.680,7973489.570,0.431
638038.680,7973364.570,0.568
636288.680,7970364.560,0.233
637351.180,7982177.080,0.865
637788.680,7977427.070,0.064
639788.690,7982739.580,0.512
637726.180,7980114.580,0.376
637538.680,7973802.070,0.908
637726.180,7974364.570,0.636
635788.680,7970364.560,0.129
636788.680,7974802.070,0.168
638288.680,7979489.580,1.516
636601.180,7979864.580,0.052
638788.680,7981927.080,0.311
638476.180,7973864.570,0.925
637476.180,7981739.580,0.247
636663.680,7978989.580,0.250
639163.680,7977614.570,1.752
635413.680,7970052.060,0.369
638351.180,7977864.570,0.886
635288.680,7970864.560,0.276
638163.680,7980489.580,0.733
634976.180,7970739.560,0.768
634601.180,7971427.060,0.144
637351.180,7981989.580,1.230
635788.680,7971677.060,0.035
636601.180,7976177.070,0.118
637726.180,7980927.080,1.058
636413.680,7973864.570,0.442
634413.680,7972052.070,0.031
637413.680,7973739.570,0.449
638351.180,7972864.570,0.947
639101.180,7978239.570,0.077
637101.180,7979489.580,0.398
638038.680,7977489.570,1.286
637601.180,7980114.580,0.645
638976.180,7981489.580,1.492
639226.180,7980364.580,1.275
637163.680,7976614.570,0.046
636288.680,7977177.070,0.283
638851.180,7979614.580,1.093
638351.180,7973052.070,0.870
638288.680,7975052.070,1.126
637601.180,7973802.070,0.227
636351.180,7978489.580,0.686
635976.180,7976427.070,0.129
637538.680,7974427.070,0.361
637601.180,7972739.570,1.057
638226.180,7972364.570,0.258
639788.680,7981239.580,1.424
638288.680,7971864.560,0.183
636288.680,7976364.570,0.105
638226.180,7981552.080,0.407
636351.180,7972364.570,0.786
636226.180,7977864.570,0.289
636476.180,7974177.070,0.197
636038.680,7973864.570,0.331
635976.180,7971677.060,0.094
637851.180,7982177.080,0.717
635851.180,7978177.080,0.363
638851.180,7972427.070,0.874
639851.180,7979677.080,1.135
638351.180,7980864.580,1.587
637476.180,7980302.080,0.819
637413.680,7974052.070,0.312
637476.180,7978927.080,1.118
638913.680,7977927.070,0.878
637351.180,7971677.060,0.374
638538.680,7978427.080,0.122
636913.680,7977552.070,0.045
638413.680,7978739.580,0.431
639476.180,7980677.080,0.757
637601.180,7979677.080,1.337
636413.680,7976177.070,0.131
639163.680,7982489.580,0.039
637976.180,7981802.080,0.507
636413.680,7970052.060,0.191
634226.180,7972114.570,0.054
638163.680,7977802.070,1.027
636788.680,7976802.070,0.103
638351.180,7980927.080,0.445
637851.180,7979989.580,1.114
638663.680,7978864.580,0.443
636288.680,7971802.070,0.801
640038.690,7979864.580,0.207
637601.180,7982427.080,0.434
638163.680,7974677.070,1.079
635726.180,7969302.060,0.548
639226.180,7972489.570,0.882
637538.680,7976739.570,0.367
638851.180,7980052.080,0.881
639038.680,7980927.080,0.588
636351.180,7977364.570,0.162
637913.680,7981364.580,0.398
637038.680,7973552.070,0.179
638476.180,7974802.070,1.665
636788.680,7979989.580,0.084
638913.680,7979177.080,0.933
636226.180,7971489.560,0.460
638226.180,7977927.070,0.668
636851.180,7976864.570,0.134
637976.180,7982614.580,1.575
637726.180,7980614.580,0.765
634663.680,7972177.070,0.050
637163.680,7971614.560,0.248
638476.180,7979239.580,1.072
638476.180,7978302.070,0.882
638288.680,7978927.080,0.881
638976.180,7974677.070,0.453
638788.680,7971739.560,0.126
635163.680,7971427.060,0.468
639788.680,7981052.080,1.529
637163.680,7977177.070,0.045
634601.180,7971677.070,0.093
638038.680,7979114.580,0.598
637413.680,7980177.080,0.075
638038.680,7982177.080,0.947
636288.680,7971052.060,0.589
638288.680,7975489.570,0.504
638351.180,7977489.570,0.736
636476.180,7977677.070,1.508
637101.180,7974052.070,1.019
637788.680,7982802.080,1.442
636601.180,7978364.580,0.203
635351.180,7970927.060,0.183
637476.180,7972864.570,0.976
636351.180,7972802.070,0.276
639163.680,7974427.070,0.973
636663.680,7973614.570,0.273
638913.680,7980489.580,0.285
637851.180,7974427.070,0.560
638601.180,7981739.580,0.681
636476.180,7973614.570,0.422
639601.180,7981864.580,0.746
639038.680,7980302.080,1.059
640038.690,7979927.080,0.431
638851.180,7973802.070,0.590
638913.680,7973177.070,1.398
637163.680,7972427.070,0.188
638913.680,7982927.080,0.108
638913.680,7977614.570,1.201
639101.180,7978677.080,0.061
637601.180,7971989.570,0.170
635538.680,7969677.060,0.119
636601.180,7976989.570,0.041
636476.180,7978552.080,1.202
638851.180,7979427.080,0.492
638288.680,7977302.070,0.311
638288.680,7977177.070,0.642
635538.680,7970239.560,0.132
636976.180,7979052.080,0.254
638413.680,7974302.070,1.121
637913.680,7974927.070,0.129
636413.680,7972552.070,0.475
637976.180,7973427.070,0.389
638663.680,7973364.570,0.935
639163.680,7975052.070,0.529
637976.180,7981114.580,0.811
639413.680,7981927.080,0.237
637851.180,7976989.570,0.041
637601.180,7981489.580,1.285
634913.680,7970614.560,0.401
637726.180,7971427.060,0.384
636913.680,7975552.070,0.126
635976.180,7972239.570,0.493
639663.680,7982802.080,0.492
636788.680,7980177.080,0.098
636663.680,7971927.070,1.235
635913.680,7974364.570,0.309
637288.680,7975802.070,0.681
638038.680,7978552.080,0.599
636851.180,7976114.570,0.163
635913.680,7973552.070,0.237
635663.680,7970614.560,0.296
637038.680,7976302.070,0.033
637038.680,7975052.070,0.053
636413.680,7973552.070,0.349
637851.180,7976614.570,0.674
638163.680,7971989.570,1.076
637476.180,7981614.580,0.389
636538.680,7970927.060,0.032
634288.680,7970739.560,0.708
636913.680,7975239.570,0.058
637413.680,7981802.080,0.414
638101.180,7980864.580,0.605
637976.180,7973364.570,1.656
635601.180,7973739.570,0.066
637663.680,7971864.570,0.049
635663.680,7973989.570,0.511
635913.680,7980114.580,0.077
636476.180,7979614.580,0.053
634413.680,7971614.570,0.582
634726.180,7970989.560,1.518
636288.680,7979802.080,0.045
639288.680,7972927.070,0.245
637538.680,7974927.070,0.051
637913.680,7972614.570,0.279
638038.680,7975052.070,0.973
635101.180,7970614.560,0.782
636726.180,7975552.070,0.173
638913.680,7980302.080,0.250
636101.180,7976677.070,0.106
637913.680,7972677.070,0.377
638351.180,7976802.070,1.474
638038.680,7971427.060,0.324
637976.180,7979614.580,0.272
638476.180,7979427.080,1.844
635788.680,7977427.070,0.627
636538.680,7973052.070,0.393
637913.680,7971739.560,0.095
634538.680,7972114.570,0.045
636163.680,7978739.580,0.162
635226.180,7971427.060,0.142
635226.180,7969427.060,0.296
637601.180,7981052.080,1.006
639038.680,7978052.070,0.371
638788.680,7981489.580,1.294
636726.180,7974802.070,0.282
637726.180,7982052.080,0.718
637038.680,7977489.570,0.214
635913.680,7973802.070,0.107
639351.180,7980864.580,1.489
636413.680,7974302.070,0.968
638413.680,7975239.570,0.618
636788.680,7972427.070,0.044
639163.680,7979614.580,0.856
638476.180,7979552.080,2.035
639101.180,7972177.070,0.557
636163.680,7972302.070,0.736
637476.180,7978864.580,1.046
639226.180,7983239.580,0.341
636101.180,7978302.080,0.205
637851.180,7976739.570,0.098
636101.180,7980177.080,0.058
636413.680,7979614.580,0.046
635288.680,7969927.060,1.352
639226.180,7979614.580,0.542
637038.680,7976927.070,0.118
636413.680,7970989.560,1.045
634476.180,7969989.560,1.066
638976.180,7978989.580,0.435
635851.180,7979739.580,0.100
637538.680,7975364.570,0.088
636476.180,7972552.070,0.501
638851.180,7981677.080,0.598
636601.180,7975052.070,0.060
638663.680,7974677.070,0.344
635851.180,7978614.580,0.549
637351.180,7982614.580,0.446
639726.180,7982677.080,0.960
636913.680,7975802.070,0.240
637601.180,7975114.570,0.041
637413.680,7973802.070,0.347
636851.180,7971552.060,0.321
637538.680,7979114.580,0.224
637601.180,7982489.580,0.888
637413.680,7973989.570,0.286
638538.680,7978802.080,0.573
639163.680,7971489.560,1.350
635601.180,7971552.060,0.100
637538.680,7982302.080,0.127
638851.180,7981552.080,1.005
634913.680,7972052.070,0.668
637538.680,7977052.070,0.102
636851.180,7977989.570,0.069
639288.680,7972302.070,1.320
636413.680,7976864.570,0.097
637351.180,7975864.570,1.619
638851.180,7981427.080,0.476
637788.680,7980427.080,0.858
639851.180,7981239.580,0.951
635913.680,7972927.070,0.344
639476.180,7982364.580,0.170
636913.680,7972989.570,0.449
637726.180,7974989.570,0.061
636851.180,7976427.070,0.310
637788.680,7980927.080,1.228
639101.180,7979677.080,0.227
637476.180,7976677.070,0.203
634288.680,7971989.570,0.047
637976.180,7974677.070,1.305
637413.680,7979802.080,0.584
639163.680,7971552.060,0.855
638101.180,7982052.080,0.222
638101.180,7975239.570,0.449
637538.680,7971927.070,0.344
636913.680,7978302.080,0.150
635913.680,7972364.570,1.126
637726.180,7977677.070,0.075
638851.180,7980614.580,0.116
635601.180,7969239.560,0.736
634976.180,7970677.060,0.622
636976.180,7973614.570,0.391
638163.680,7973864.570,1.044
637726.180,7981302.080,0.781
636288.680,7976989.570,0.104
637788.680,7972739.570,0.986
638038.680,7976927.070,0.186
638351.180,7974239.570,1.452
637101.180,7979864.580,0.036
638101.180,7981427.080,0.431
637538.680,7974052.070,0.254
635788.680,7977989.570,1.178
638163.680,7981864.580,1.338
636851.180,7971802.070,0.370
636476.180,7977552.070,0.331
636663.680,7978927.080,0.413
637163.680,7975302.070,0.090
636851.180,7976302.070,0.256
638476.180,7979489.580,1.765
638663.680,7979677.080,0.565
637163.680,7973489.570,0.117
637663.680,7977864.570,0.060
636351.180,7970052.060,0.109
638788.680,7982302.080,0.822
635413.680,7971614.560,1.249
638288.680,7981177.080,1.207
637788.680,7974364.570,0.844
635226.180,7970864.560,0.164
637038.680,7972114.570,0.255
637913.680,7978427.080,1.104
638601.180,7977677.070,0.984
634913.680,7971677.070,0.213
638038.680,7976989.570,0.223
638163.680,7980552.080,0.255
638351.180,7971552.060,0.126
637601.180,7977614.570,0.032
634663.680,7971302.060,0.263
638663.680,7982177.080,0.676
636851.180,7976052.070,1.105
634163.680,7971739.570,0.122
635976.180,7980114.580,0.060
637288.680,7974239.570,0.846
636663.680,7972677.070,0.825
637976.180,7980239.580,0.456
636913.680,7974802.070,0.134
635851.180,7973489.570,1.058
637788.680,7981739.580,0.732
639288.680,7973864.570,0.550
637976.180,7971552.060,0.083
635538.680,7970739.560,0.065
635413.680,7971427.060,0.215
635663.680,7974114.570,0.715
638476.180,7977177.070,1.252
637788.680,7971489.560,0.531
637976.180,7976552.070,0.836
637476.180,7977489.570,0.054
635601.180,7973489.570,0.240
636413.680,7974802.070,0.503
637913.680,7972802.070,1.079
635601.180,7969802.060,0.108
638601.180,7976989.570,0.844
635913.680,7970739.560,0.183
637601.180,7971552.060,0.159
636726.180,7976552.070,0.056
634601.180,7969114.560,0.951
637601.180,7982552.080,0.273
638351.180,7974364.570,0.830
637851.180,7982239.580,0.940
635663.680,7974302.070,0.473
635913.680,7972864.570,0.284
636101.180,7973114.570,1.026
635788.680,7976802.070,0.810
636663.680,7978302.080,0.333
638226.180,7972614.570,0.376
634663.680,7970114.560,0.443
634726.180,7969802.060,0.673
638413.680,7975739.570,0.819
635663.680,7971177.060,0.388
637038.680,7974739.570,0.050
638788.680,7973114.570,1.376
636288.680,7971302.060,0.299
636976.180,7974427.070,1.022
636476.180,7969802.060,0.868
639476.180,7981427.080,0.368
639663.680,7980552.080,0.421
637726.180,7981739.580,1.061
636351.180,7972177.070,0.591
636726.180,7979239.580,0.742
638351.180,7972677.070,0.213
634351.180,7970489.560,0.677
635601.180,7970739.560,0.156
636288.680,7974302.070,0.473
638226.180,7981927.080,0.958
637726.180,7981177.080,0.683
638976.180,7971427.060,0.948
638351.180,7981177.080,0.954
638226.180,7980802.080,0.497
638413.680,7979177.080,0.725
638788.680,7974739.570,0.515
637226.180,7973052.070,0.395
634976.180,7971302.060,0.325
638663.680,7982739.580,0.210
638538.680,7982364.580,0.925
638413.680,7976989.570,0.400
638413.680,7980489.580,1.117
637101.180,7975989.570,0.125
637038.680,7979177.080,0.406
636038.680,7971552.060,0.082
637601.180,7981552.080,1.557
639038.680,7979177.080,0.629
635851.180,7973677.070,0.135
638788.680,7980864.580,0.330
638038.680,7979427.080,0.643
634788.680,7969427.060,0.397
639101.180,7973927.070,0.983
639226.180,7973989.570,0.958
636288.680,7972927.070,0.801
637351.180,7976489.570,0.052
637913.680,7979802.080,0.949
638663.680,7983052.080,1.038
637726.180,7981427.080,0.631
636976.180,7972614.570,0.202
634413.680,7970302.060,1.059
636663.680,7978677.080,0.417
636976.180,7978302.080,0.388
639101.180,7979989.580,0.441
635976.180,7971614.560,0.050
636476.180,7972177.070,0.529
637726.180,7981489.580,0.685
637726.180,7981114.580,0.853
635913.680,7976614.570,0.278
636038.680,7972302.070,0.830
638788.680,7972677.070,0.490
636538.680,7973302.070,0.175
636163.680,7970364.560,0.796
638226.180,7972802.070,0.850
636351.180,7970927.060,0.097
637476.180,7972989.570,0.865
637976.180,7974864.570,0.182
638226.180,7978427.080,0.265
634726.180,7969302.060,0.156
638163.680,7973177.070,0.429
638476.180,7973989.570,0.651
635663.680,7970239.560,0.901
636413.680,7979427.080,0.429
637913.680,7976927.070,0.049
638226.180,7981677.080,1.024
639226.180,7981677.080,0.303
638851.180,7979489.580,1.774
637663.680,7982552.080,0.935
635976.180,7973739.570,0.713
639663.680,7982427.080,0.457
636788.680,7972614.570,0.464
635413.680,7969989.560,1.448
635163.680,7969364.560,0.206
634663.680,7971364.560,0.226
637726.180,7972239.570,0.430
635913.680,7971239.560,0.513
637538.680,7971989.570,0.360
634976.180,7971677.070,0.248
637976.180,7978927.080,0.510
635226.180,7971927.070,0.724
637788.680,7976427.070,0.447
635851.180,7977739.570,0.895
635101.180,7970364.560,0.400
638351.180,7981239.580,0.506
636351.180,7970302.060,0.071
638913.680,7983239.580,1.204
638726.180,7980989.580,1.013
636601.180,7970677.060,0.497
637538.680,7982427.080,0.334
637913.680,7974614.570,0.596
639788.680,7981364.580,0.253
637226.180,7976802.070,0.042
638976.180,7972802.070,1.172
634601.180,7970239.560,0.915
637413.680,7979114.580,0.964
634163.670,7971364.560,0.257
636601.180,7971302.060,0.109
638538.680,7981489.580,0.338
634351.180,7972114.570,0.064
638351.180,7975302.070,0.468
638476.180,7980927.080,1.291
637788.680,7977552.070,0.099
637038.680,7978302.080,0.216
638663.680,7972927.070,0.726
635288.680,7970989.560,0.210
635351.180,7970052.060,0.186
639226.180,7974177.070,0.579
639038.680,7978864.580,0.281
637976.180,7979364.580,0.213
637163.680,7979052.080,0.867
636851.180,7974989.570,0.046
639226.180,7982489.580,0.033
638476.180,7975114.570,0.700
635788.680,7974239.570,0.810
635663.680,7972177.070,1.274
636601.180,7971802.070,0.326
638163.680,7980052.080,0.373
636726.180,7974677.070,0.726
635976.180,7971427.060,0.339
639288.680,7979989.580,0.505
639976.180,7979864.580,0.126
636663.680,7971802.070,0.577
637726.180,7978052.070,0.586
637788.680,7981614.580,0.248
638038.680,7973114.570,0.274
637538.680,7975614.570,1.182
638538.680,7980552.080,0.820
636913.680,7976802.070,0.280
637851.180,7972177.070,0.488
637538.680,7975114.570,0.036
638226.180,7976989.570,0.543
636476.180,7972677.070,0.650
638726.180,7975427.070,0.259
638413.680,7975614.570,0.175
638851.180,7975302.070,1.107
637413.680,7976989.570,0.095
639163.680,7981739.580,0.621
636726.180,7971677.060,0.158
636038.680,7979177.080,0.693
636663.680,7971614.560,0.227
637976.180,7973802.070,1.531
637538.680,7977802.070,0.058
636101.180,7970989.560,0.804
638913.680,7979302.080,0.507
639413.680,7982739.580,0.068
637851.180,7979927.080,1.207
636226.180,7974489.570,1.313
638913.680,7971489.560,1.516
637976.180,7976427.070,0.629
639101.180,7975302.070,0.262
637413.680,7976364.570,0.048
637913.680,7975302.070,0.469
637476.180,7975239.570,0.080
634351.180,7971239.560,1.286
638788.680,7972614.570,1.129
637413.680,7977052.070,0.094
636351.180,7979552.080,0.052
638038.680,7973302.070,0.630
636601.180,7979239.580,0.311
634413.680,7970802.060,0.283
637913.680,7980552.080,0.388
634788.680,7971427.060,0.840
637976.180,7973614.570,1.015
638601.180,7974614.570,0.939
636976.180,7972114.570,0.370
639101.180,7974552.070,0.662
637476.180,7976552.070,0.332
638038.680,7972677.070,0.290
638538.680,7977739.570,0.455
636163.680,7974239.570,0.663
639288.680,7971989.570,0.749
635413.680,7969552.060,0.123
638163.680,7978864.580,1.105
638851.180,7978802.080,0.196
636851.180,7979864.580,0.060
637351.180,7978677.080,0.573
638288.680,7982177.080,0.999
638663.680,7974864.570,0.152
636976.180,7972489.570,0.310
639038.680,7982739.580,0.047
636351.180,7976427.070,0.071
637913.680,7978677.080,0.991
637913.680,7978052.070,0.351
636476.180,7978989.580,0.109
638726.180,7981739.580,0.996
635601.180,7970052.060,0.381
638851.180,7979052.080,0.462
635726.180,7976927.070,0.561
638913.680,7971927.070,0.242
638163.680,7971552.060,0.219
636663.680,7975364.570,0.227
638663.680,7978927.080,0.432
636226.180,7973052.070,1.028
637351.180,7972739.570,0.308
636413.680,7978427.080,0.887
635601.180,7973802.070,0.113
635913.680,7971177.060,0.721
636413.680,7974239.570,0.465
638663.680,7981614.580,0.910
637351.180,7983052.080,1.256
637476.180,7974552.070,0.064
