X,Y,ENTROPY
638226.180,7973677.070,1.345
638976.180,7973614.570,1.515
638663.680,7977052.070,1.498
638476.180,7973427.070,0.986
635601.180,7971364.560,0.570
634288.680,7971927.070,0.441
638038.680,7980614.580,0.825
636163.680,7977114.570,0.796
637413.680,7980239.580,0.386
637851.180,7976802.070,0.228
637601.180,7977302.070,0.067
638038.680,7980177.080,0.827
634726.180,7971302.060,1.325
635788.680,7971614.560,0.216
636976.180,7971927.070,0.928
637663.680,7971614.560,0.365
639726.180,7982552.080,0.708
637163.680,7977114.570,0.050
637601.180,7983239.580,0.797
639101.180,7982677.080,0.182
639288.680,7982677.080,0.289
638163.680,7982802.080,1.540
634913.680,7969177.060,0.756
639913.680,7980302.080,1.175
636163.680,7974302.070,1.469
638038.680,7975114.570,1.140
638976.180,7971989.570,1.358
636663.680,7979802.080,0.199
637601.180,7972927.070,1.408
637163.680,7972927.070,1.236
638101.180,7980364.580,0.764
635726.180,7973489.570,0.683
636726.180,7974114.570,1.915
637038.680,7973677.070,0.633
635038.680,7970239.560,0.740
635851.180,7977489.570,1.384
635476.180,7971552.060,0.422
638913.680,7973302.070,1.488
639226.180,7974302.070,0.856
637288.680,7979677.080,1.015
639663.680,7983052.080,0.849
635663.680,7971302.060,0.543
637476.180,7972427.070,1.328
636476.180,7974302.070,1.491
638101.180,7977802.070,1.184
637288.680,7973364.570,0.727
637663.680,7982802.080,0.939
635038.680,7970864.560,0.949
635788.680,7969364.560,1.228
638663.680,7977177.070,1.519
636163.680,7979427.080,0.362
636538.680,7973114.570,0.676
637101.180,7973052.070,1.480
638476.180,7982739.580,1.366
637038.680,7972177.070,1.027
636101.180,7970614.560,0.546
635163.680,7972114.570,0.716
639101.180,7974427.070,1.386
635538.680,7971177.060,0.824
637976.180,7976802.070,0.661
638851.180,7978614.580,0.169
636538.680,7976614.570,0.333
639476.180,7980739.580,1.360
636226.180,7970302.060,0.620
638976.180,7973802.070,0.869
638788.680,7981052.080,1.069
639226.180,7978989.580,0.860
638788.680,7974802.070,1.453
639851.180,7979864.580,1.473
635288.680,7970927.060,0.368
639038.680,7980364.580,1.048
637976.180,7971802.060,0.253
636538.680,7972552.070,0.963
636476.180,7977052.070,0.351
638288.680,7972677.070,0.553
637601.180,7973177.070,1.447
636913.680,7973552.070,0.650
639413.680,7980927.080,1.425
638538.680,7975489.570,0.212
637601.180,7975489.570,0.934
638288.680,7982677.080,1.572
636038.680,7970052.060,0.579
636288.680,7971552.060,0.807
636538.680,7978864.580,1.037
634601.180,7971802.070,1.624
635038.680,7969739.560,0.674
635788.680,7970802.060,0.656
638288.680,7981239.580,1.160
636163.680,7978677.080,0.979
639288.680,7982739.580,0.238
636976.180,7976989.570,1.073
638101.180,7974927.070,1.073
634288.680,7971364.560,1.133
636788.680,7971739.560,0.774
636726.180,7977989.570,0.560
637226.180,7976552.070,0.110
639226.180,7982114.580,0.562
635976.180,7971927.070,1.029
638976.180,7982739.580,0.539
637663.680,7978114.570,0.414
637351.180,7971802.070,1.181
638413.680,7977614.570,1.189
638538.680,7973864.570,0.740
637038.680,7974614.570,0.512
636726.180,7978364.580,1.133
638601.180,7973239.570,0.977
637913.680,7976052.070,0.183
637788.680,7972427.070,1.046
637788.680,7980489.580,1.009
637788.680,7979302.080,0.345
636663.680,7979302.080,1.374
638913.680,7973114.570,1.066
639101.180,7981802.080,0.498
637413.680,7974614.570,0.277
638351.180,7972177.070,0.347
639663.680,7982239.580,0.825
638601.180,7974114.570,0.846
638101.180,7976802.070,0.807
638538.680,7971489.560,0.794
637476.180,7980427.080,1.097
635851.180,7977364.570,1.213
637351.180,7979739.580,1.067
638913.680,7981864.580,0.412
637476.180,7975489.570,0.620
639476.180,7980364.580,0.886
639601.180,7982177.080,1.105
639788.680,7979927.080,1.077
636601.180,7979677.080,0.264
637663.680,7975177.070,0.267
638101.180,7979052.080,1.369
637976.180,7972552.070,1.602
639163.680,7972552.070,0.794
635726.180,7969427.060,0.963
637851.180,7977364.570,0.333
638726.180,7980927.080,1.267
637038.680,7972302.070,0.829
638726.180,7980302.080,1.285
638101.180,7974614.570,1.271
637413.680,7977114.570,0.190
639163.680,7979427.080,1.856
638288.680,7976677.070,1.185
636601.180,7979302.080,1.694
639038.680,7972177.070,1.172
636851.180,7979427.080,0.424
635038.680,7969114.560,0.643
636788.680,7978927.080,1.321
637163.680,7975114.570,0.392
636601.180,7972114.570,1.206
636788.680,7979927.080,0.193
634663.680,7969177.060,1.005
637413.680,7977489.570,0.295
636851.180,7973739.570,0.584
639601.180,7979739.580,1.041
636663.680,7975989.570,0.735
636476.180,7980052.080,0.167
638351.180,7973739.570,0.922
636413.680,7974427.070,0.695
638226.180,7972989.570,1.095
636476.180,7973427.070,0.655
638476.180,7976864.570,1.063
635726.180,7977677.070,0.488
635163.680,7969552.060,0.664
636663.680,7978739.580,1.419
639101.180,7978802.080,0.476
637101.180,7977489.570,0.834
635726.180,7976177.070,0.825
636726.180,7978114.570,1.048
638163.680,7974364.570,0.637
638101.180,7982239.580,1.558
638038.680,7981864.580,1.253
636788.680,7973989.570,0.902
638288.680,7975989.570,1.155
637038.680,7974239.570,0.692
637601.180,7979614.580,1.200
636101.180,7977489.570,1.062
639038.680,7978302.070,0.678
638976.180,7980052.080,0.967
638851.180,7971677.060,1.213
639788.680,7981802.080,0.910
638226.180,7982677.080,1.240
638726.180,7980364.580,1.295
636601.180,7973677.070,0.708
637038.680,7974364.570,0.737
638601.180,7973052.070,1.388
636288.680,7977364.570,0.724
639226.180,7971552.060,1.397
634726.180,7972052.070,0.918
638163.680,7981552.080,1.186
635726.180,7971489.560,0.359
638163.680,7979864.580,0.897
639288.680,7982552.080,0.271
637976.180,7982802.080,1.691
636726.180,7977052.070,0.173
637538.680,7974989.570,0.208
637101.180,7977177.070,0.140
637476.180,7979177.080,0.650
638663.680,7982677.080,1.134
637351.180,7980364.580,0.747
637601.180,7980739.580,1.034
637913.680,7982364.580,1.347
636101.180,7979364.580,0.834
636038.680,7970927.060,0.214
638601.180,7979052.080,0.792
636101.180,7977989.570,1.419
637601.180,7982302.080,0.727
637913.680,7980052.080,0.894
637851.180,7980239.580,1.341
636413.680,7970114.560,0.528
637163.680,7973802.070,0.875
636851.180,7972302.070,1.086
637913.680,7976427.070,0.371
636101.180,7977677.070,1.450
635663.680,7971927.070,0.609
635351.180,7969302.060,1.028
639163.680,7977927.070,1.082
638288.680,7974989.570,1.304
637413.680,7974489.570,0.324
637601.180,7977114.570,0.081
635913.680,7971114.560,0.761
635601.180,7970364.560,0.372
638913.680,7975489.570,1.103
636851.180,7975802.070,0.572
637976.180,7971489.560,0.590
637288.680,7976114.570,0.019
634601.180,7970802.060,1.137
638851.180,7975114.570,1.198
635226.180,7969989.560,0.663
639476.180,7982552.080,0.380
638913.680,7973427.070,1.566
635726.180,7972052.070,0.431
639663.680,7980489.580,0.591
636538.680,7977489.570,0.959
638726.180,7980052.080,0.744
639101.180,7982989.580,0.382
638663.680,7979739.580,0.869
634976.180,7971927.070,0.968
638913.680,7980927.080,0.516
639226.180,7977614.570,1.122
637601.180,7975364.570,0.541
638601.180,7975364.570,0.412
638851.180,7975364.570,1.102
639163.680,7972802.070,1.187
636101.180,7970052.060,0.391
638163.680,7977677.070,1.744
638101.180,7974864.570,1.278
634163.670,7970864.560,1.320
637788.680,7975927.070,0.670
636101.180,7974364.570,1.319
637851.180,7978177.070,1.016
637538.680,7973739.570,1.214
639601.180,7980677.080,1.499
639163.680,7972239.570,1.564
638476.180,7980739.580,1.060
638663.680,7971552.060,0.800
638163.680,7979239.580,1.465
635038.680,7970739.560,0.899
637038.680,7978364.580,0.727
636351.180,7969927.060,0.283
637351.180,7974239.570,0.386
636101.180,7970739.560,0.476
637601.180,7975302.070,0.543
639101.180,7981114.580,1.014
636351.180,7976552.070,0.158
638538.680,7979489.580,1.266
637038.680,7978177.070,0.882
637476.180,7973239.570,1.458
638413.680,7982052.080,1.555
638476.180,7979114.580,0.846
638851.180,7982989.580,0.354
635351.180,7971927.070,1.644
639288.680,7974864.570,1.391
640038.690,7979802.080,0.456
638288.680,7971552.060,0.662
636976.180,7977677.070,1.291
639038.680,7980114.580,0.473
636663.680,7975677.070,0.867
636288.680,7971427.060,0.634
635413.680,7971052.060,0.468
638351.180,7973552.070,0.697
634788.680,7972114.570,0.844
636851.180,7973052.070,1.640
636413.680,7977177.070,0.701
636538.680,7976552.070,0.315
638101.180,7972927.070,0.997
636663.680,7977302.070,0.289
635163.680,7970302.060,0.570
636226.180,7978177.080,1.471
638726.180,7973489.570,1.186
636476.180,7979989.580,0.184
635976.180,7970739.560,0.609
635976.180,7977489.570,0.765
636851.180,7977802.070,0.594
636538.680,7974239.570,1.216
636601.180,7978239.580,1.317
637913.680,7974739.570,0.890
638163.680,7974802.070,1.626
637663.680,7982239.580,1.099
636663.680,7974989.570,0.368
637351.180,7973052.070,1.066
636413.680,7969989.560,0.390
638663.680,7978802.080,0.737
637726.180,7971614.560,0.412
634663.680,7971177.060,1.537
636038.680,7971302.060,0.941
638976.180,7971802.060,1.649
638851.180,7982427.080,0.641
634851.180,7971177.060,1.606
638288.680,7979677.080,1.114
639351.180,7983114.580,0.635
635788.680,7978489.580,1.148
637413.680,7975177.070,0.428
638976.180,7979989.580,0.638
636913.680,7976677.070,1.128
636726.180,7971614.560,0.612
637976.180,7977052.070,0.250
638038.680,7980739.580,1.092
637038.680,7972052.070,1.304
637038.680,7972927.070,1.492
637726.180,7976677.070,0.412
639788.680,7980927.080,0.693
637476.180,7974427.070,0.883
637913.680,7973864.570,1.339
638601.180,7973302.070,1.021
638288.680,7979364.580,0.979
637663.680,7978989.580,0.283
639351.180,7981614.580,1.016
638288.680,7982114.580,1.436
638351.180,7983239.580,1.616
636663.680,7977177.070,0.113
639101.180,7981052.080,0.958
638976.180,7973302.070,1.436
635913.680,7976177.070,0.838
634288.680,7972177.070,0.354
634663.680,7971739.570,1.041
634851.180,7969614.560,1.080
638351.180,7977114.570,0.748
637663.680,7973364.570,1.673
635726.180,7978489.580,1.199
634476.180,7971489.560,0.692
635038.680,7969802.060,0.497
638163.680,7974489.570,0.904
637538.680,7977114.570,0.231
634538.680,7972052.070,0.317
638913.680,7974427.070,0.797
638038.680,7973489.570,1.514
638976.180,7975114.570,0.958
639101.180,7972114.570,1.332
637851.180,7974114.570,0.969
635538.680,7974177.070,1.376
638601.180,7982739.580,0.571
637538.680,7975489.570,0.601
639476.180,7983114.580,1.069
639538.680,7980614.580,1.383
639163.680,7978864.580,0.648
639913.690,7982427.080,1.420
639163.680,7982239.580,0.146
638788.680,7972989.570,1.366
638226.180,7971614.560,0.802
638663.680,7977114.570,1.725
639038.680,7973239.570,1.497
636413.680,7977614.570,1.124
639226.180,7973052.070,0.774
636101.180,7970677.060,0.307
638413.680,7976489.570,1.347
638788.680,7979177.080,0.931
635913.680,7973427.070,1.364
638038.680,7978114.570,1.409
637726.180,7973552.070,1.080
636663.680,7976552.070,0.429
638476.180,7974927.070,1.522
638413.680,7976177.070,1.167
638601.180,7980739.580,1.206
636476.180,7974739.570,0.347
638038.680,7972302.070,1.508
637226.180,7979052.080,0.680
640038.690,7981677.080,0.833
635913.680,7972489.570,0.690
638038.680,7974364.570,0.726
637413.680,7976239.570,0.080
635038.680,7970052.060,0.690
638663.680,7973239.570,1.435
638413.680,7972552.070,0.620
635726.180,7979989.580,0.303
637913.680,7976802.070,0.225
639226.180,7978302.070,0.936
636851.180,7979802.080,0.192
638226.180,7972864.570,1.347
638476.180,7980864.580,1.111
638226.180,7981427.080,0.631
640038.690,7982989.580,0.967
635288.680,7971177.060,0.617
638913.680,7972302.070,0.865
634663.680,7969489.560,1.132
637101.180,7973239.570,0.883
638601.180,7982614.580,1.102
636851.180,7976989.570,0.362
636101.180,7973614.570,1.026
638538.680,7979302.080,1.125
635976.180,7972364.570,0.741
638288.680,7976364.570,1.314
637851.180,7973614.570,1.196
637788.680,7971614.560,0.304
637101.180,7979114.580,0.759
634601.180,7971364.560,1.400
636101.180,7978114.570,0.790
635913.680,7979489.580,0.566
638163.680,7979177.080,1.125
637976.180,7980364.580,1.009
636788.680,7971989.570,1.070
637101.180,7971802.070,1.313
634226.180,7971302.060,0.285
637476.180,7973802.070,1.241
636976.180,7971614.560,1.333
634663.680,7971052.060,1.414
635601.180,7969927.060,0.424
637976.180,7975114.570,1.133
636913.680,7976927.070,1.388
639163.680,7980989.580,0.954
638788.680,7971677.060,0.620
639163.680,7983114.580,0.633
637976.180,7982364.580,1.317
635163.680,7971364.560,1.299
637476.180,7975552.070,0.752
636288.680,7979989.580,0.210
637101.180,7977677.070,0.470
637476.180,7979302.080,1.083
637663.680,7974427.070,1.098
634226.170,7970739.560,1.870
635913.680,7973739.570,0.773
635976.180,7970614.560,0.388
636788.680,7973427.070,0.451
637976.180,7978864.580,0.903
636663.680,7973989.570,0.851
637663.680,7977177.070,0.057
636163.680,7978989.580,1.583
637226.180,7973427.070,0.434
639101.180,7973739.570,1.084
639601.180,7981427.080,1.408
638726.180,7974864.570,1.035
634413.680,7970114.560,0.942
637351.180,7981927.080,1.293
637288.680,7971802.070,1.130
637976.180,7974114.570,1.375
637538.680,7971614.560,0.365
638663.680,7982614.580,1.302
636976.180,7973677.070,0.999
637351.180,7972364.570,1.014
637038.680,7977739.570,1.099
635976.180,7971552.060,0.211
638226.180,7982989.580,1.385
635726.180,7970302.060,0.594
634601.180,7971239.560,1.402
638913.680,7979927.080,0.860
637538.680,7972052.070,1.511
636538.680,7977427.070,0.896
635976.180,7972864.570,1.624
635663.680,7970927.060,0.557
634601.180,7969239.560,0.959
635976.180,7973052.070,1.478
637351.180,7972239.570,1.276
636851.180,7978614.580,0.948
636038.680,7976802.070,0.320
638288.680,7975427.070,0.619
635788.680,7972114.570,0.355
635788.680,7976677.070,1.285
637413.680,7982052.080,1.016
635726.180,7977552.070,1.018
636538.680,7978614.580,1.466
636476.180,7974802.070,0.516
636351.180,7976489.570,0.159
636663.680,7980114.580,0.226
637663.680,7979427.080,1.020
639288.680,7975364.570,1.251
636851.180,7974114.570,1.545
637226.180,7976489.570,0.212
637538.680,7977177.070,0.091
637413.680,7972739.570,1.206
636538.680,7979864.580,0.282
638288.680,7979239.580,0.983
638351.180,7973239.570,0.985
639101.180,7980364.580,1.503
635976.180,7978864.580,1.186
638601.180,7972927.070,1.710
634538.680,7971552.060,0.690
635601.180,7974052.070,1.323
636163.680,7979864.580,0.272
639038.680,7973489.570,1.471
637601.180,7975989.570,0.037
636038.680,7979927.080,0.251
637226.180,7979802.080,0.321
635601.180,7969614.560,0.440
637538.680,7979302.080,1.222
637163.680,7971552.060,0.829
635413.680,7970677.060,0.413
634288.680,7971114.560,1.696
637663.680,7971427.060,1.400
638351.180,7975052.070,1.641
634663.680,7971927.070,1.034
635726.180,7979177.080,1.227
638538.680,7972114.570,0.494
638101.180,7983239.580,1.085
638663.680,7981177.080,1.228
637288.680,7975427.070,0.750
636726.180,7980114.580,0.219
636913.680,7972239.570,1.140
636288.680,7969864.560,0.579
636788.680,7977802.070,0.434
635913.680,7971614.560,0.112
636476.180,7969864.560,0.918
637913.680,7973239.570,1.609
637663.680,7976552.070,0.425
638788.680,7972239.570,0.680
638538.680,7979677.080,0.834
639101.180,7974677.070,1.514
639038.680,7974052.070,0.905
637413.680,7982677.080,0.736
637226.180,7975614.570,1.381
637226.180,7977552.070,0.311
637851.180,7979427.080,0.610
636101.180,7979552.080,0.203
636163.680,7973739.570,0.910
639101.180,7981864.580,0.241
636413.680,7978614.580,1.568
635788.680,7976427.070,0.882
636288.680,7973927.070,1.260
636351.180,7971239.560,0.959
637726.180,7979802.080,1.391
638413.680,7971614.560,0.322
638038.680,7975364.570,0.774
638726.180,7979552.080,1.516
638476.180,7971989.570,0.632
634851.180,7971864.570,0.921
637476.180,7978614.580,0.442
637351.180,7981552.080,0.931
639038.680,7977739.570,1.153
638663.680,7980552.080,1.000
637726.180,7977177.070,0.062
636038.680,7978052.070,1.783
634476.180,7971364.560,0.877
639226.180,7973177.070,0.761
635726.180,7978677.080,1.152
637726.180,7972302.070,0.583
637976.180,7978489.580,0.719
634976.180,7971114.560,1.438
639913.690,7982989.580,0.885
638288.680,7973239.570,1.325
636351.180,7970864.560,0.196
638226.180,7979177.080,1.347
637788.680,7979114.580,0.429
638101.180,7972427.070,0.897
637163.680,7975677.070,1.550
636538.680,7977552.070,0.860
635163.680,7969114.560,0.546
638288.680,7982427.080,1.116
637726.180,7980802.080,1.250
636226.180,7980177.080,0.436
636913.680,7975114.570,0.258
637351.180,7976989.570,0.123
636288.680,7973739.570,0.959
636038.680,7977302.070,0.716
637851.180,7978239.570,1.185
637913.680,7972364.570,1.666
636601.180,7978052.070,1.096
636163.680,7970239.560,1.133
638288.680,7973114.570,1.040
638538.680,7979802.080,0.922
637913.680,7978302.080,0.967
635663.680,7974427.070,1.343
637663.680,7982614.580,1.253
636851.180,7972052.070,0.993
637788.680,7973802.070,0.854
638038.680,7978989.580,1.282
634788.680,7970739.560,1.137
634601.180,7971302.060,1.550
638538.680,7979239.580,0.902
637476.180,7976489.570,0.305
635538.680,7971739.570,0.715
635976.180,7972177.070,0.304
634601.180,7969489.560,1.287
639101.180,7974177.070,0.952
638101.180,7978114.570,1.692
638101.180,7977614.570,1.318
636601.180,7969989.560,0.857
637851.180,7981364.580,0.506
637538.680,7975052.070,0.312
636601.180,7979114.580,0.969
637413.680,7976677.070,0.122
638726.180,7976052.070,1.499
638351.180,7978177.070,0.799
638851.180,7975177.070,1.173
638851.180,7975614.570,0.641
638663.680,7972427.070,0.546
639476.180,7981739.580,1.166
635163.680,7969239.560,0.668
635726.180,7976614.570,1.314
636101.180,7971614.560,0.356
638851.180,7978114.570,1.564
638101.180,7982739.580,1.644
635726.180,7971739.570,0.309
636538.680,7972489.570,1.343
636601.180,7971177.060,0.172
638101.180,7977989.570,1.276
639976.190,7982427.080,0.777
636538.680,7977802.070,0.913
638163.680,7972052.070,1.346
637226.180,7971864.570,1.356
637726.180,7973927.070,0.808
636288.680,7979739.580,0.154
637726.180,7974614.570,0.837
639601.180,7979864.580,0.975
636413.680,7970427.060,1.099
638226.180,7980739.580,1.003
638538.680,7975552.070,0.201
638038.680,7978177.070,1.037
634726.180,7969927.060,1.225
637351.180,7975239.570,0.330
636288.680,7973864.570,1.458
639351.180,7982552.080,0.298
637476.180,7976614.570,0.195
638538.680,7981364.580,1.327
639163.680,7980614.580,0.943
639413.680,7983052.080,0.516
638226.180,7983239.580,1.168
637726.180,7982614.580,1.502
637976.180,7971989.570,1.051
637663.680,7974802.070,0.907
637226.180,7973864.570,0.348
638663.680,7976489.570,1.242
639663.680,7979802.080,0.884
636413.680,7978864.580,1.475
637913.680,7977177.070,0.148
638413.680,7979989.580,1.077
637976.180,7978614.580,0.769
637788.680,7980802.080,1.166
634663.680,7969302.060,0.948
638351.180,7972489.570,0.612
639038.680,7980614.580,0.484
638538.680,7983177.080,1.236
636663.680,7972552.070,0.970
638476.180,7975302.070,0.572
636663.680,7974864.570,0.546
638163.680,7981489.580,1.239
637538.680,7980052.080,0.406
638038.680,7974864.570,0.676
635413.680,7969239.560,0.853
635288.680,7971427.060,1.365
637913.680,7980427.080,0.900
637538.680,7976177.070,0.124
636851.180,7975302.070,0.377
638851.180,7979114.580,1.225
638226.180,7972302.070,0.599
639851.190,7981989.580,1.065
637601.180,7978489.580,0.116
639601.180,7981177.080,1.632
635413.680,7971677.070,1.376
634976.180,7971364.560,0.883
637413.680,7971802.060,0.811
637726.180,7973489.570,1.355
636913.680,7971552.060,1.086
637101.180,7973802.070,0.730
636476.180,7970239.560,0.483
637038.680,7977302.070,0.620
637601.180,7974489.570,0.666
638351.180,7975989.570,0.756
635476.180,7970114.560,0.395
638413.680,7971802.060,0.692
635101.180,7972052.070,0.629
637726.180,7977114.570,0.185
636163.680,7978427.080,1.022
638788.680,7979427.080,1.261
639476.180,7979989.580,1.242
635476.180,7970239.560,0.290
639163.680,7982114.580,0.174
637663.680,7981052.080,0.789
637913.680,7971677.060,0.295
637038.680,7975114.570,0.465
638476.180,7980989.580,1.165
636038.680,7978114.570,1.158
637413.680,7973552.070,0.942
639038.680,7977927.070,1.435
637601.180,7974302.070,0.757
638976.180,7971489.560,1.519
636601.180,7972864.570,1.123
635226.180,7970489.560,1.038
637601.180,7977364.570,0.039
638538.680,7972927.070,1.605
637726.180,7982427.080,1.230
636038.680,7973989.570,1.529
637538.680,7975427.070,0.690
637788.680,7979739.580,0.894
636226.180,7971802.070,0.430
637538.680,7979052.080,1.024
637788.680,7980739.580,1.293
638163.680,7971864.570,1.848
639601.180,7980052.080,1.153
637163.680,7975177.070,0.277
638788.680,7972552.070,0.988
638851.180,7971427.060,1.089
639601.180,7981489.580,1.264
637038.680,7971739.560,1.347
638601.180,7972427.070,0.585
638851.180,7980677.080,0.877
637351.180,7982802.080,0.550
637663.680,7973114.570,1.263
639288.680,7982427.080,0.234
638788.680,7978177.070,1.210
636726.180,7975614.570,0.723
639101.180,7972927.070,1.230
637788.680,7974989.570,1.311
637851.180,7979364.580,0.349
636601.180,7970864.560,0.035
636288.680,7979427.080,0.321
639538.680,7983177.080,0.420
636351.180,7970364.560,0.804
637226.180,7975177.070,0.268
637226.180,7975239.570,0.392
639226.180,7979052.080,1.013
639476.180,7982927.080,0.777
636726.180,7971489.560,0.894
635913.680,7977489.570,1.309
635851.180,7970802.060,0.325
637976.180,7979489.580,0.810
635726.180,7977802.070,1.448
639976.190,7980927.080,0.764
637538.680,7976114.570,0.099
637726.180,7977302.070,0.048
637663.680,7979489.580,1.488
638413.680,7976614.570,1.366
639163.680,7974864.570,1.284
635601.180,7969989.560,0.578
637101.180,7976739.570,0.484
638351.180,7979427.080,1.312
638476.180,7983052.080,1.651
634288.680,7971739.570,0.847
638601.180,7975802.070,0.238
638788.680,7979802.080,1.111
635976.180,7972677.070,0.710
638226.180,7979989.580,0.473
636101.180,7979177.080,1.561
639163.680,7981489.580,1.130
638913.680,7981114.580,0.416
637726.180,7975552.070,0.855
637476.180,7977427.070,0.312
637788.680,7976802.070,0.237
638476.180,7983114.580,1.592
636913.680,7976614.570,1.041
636976.180,7975739.570,0.829
638663.680,7972052.070,0.571
636976.180,7977489.570,0.944
638476.180,7976177.070,1.385
635476.180,7971302.060,0.834
638476.180,7977864.570,1.660
639976.190,7981239.580,0.561
636413.680,7971114.560,0.407
638101.180,7974177.070,1.450
636976.180,7977614.570,1.220
637038.680,7979739.580,0.092
639726.180,7983239.580,1.350
637976.180,7981989.580,1.220
639663.680,7980989.580,0.939
639226.180,7975177.070,1.320
637788.680,7976677.070,0.525
637288.680,7974614.570,0.593
636288.680,7976239.570,0.830
637163.680,7977927.070,0.173
637663.680,7974114.570,0.973
638851.180,7977864.570,1.481
636663.680,7975739.570,0.808
639038.680,7973427.070,1.389
637226.180,7979677.080,1.264
635913.680,7974114.570,1.732
639288.680,7973802.070,0.844
638913.680,7973739.570,1.020
639163.680,7982552.080,0.100
638788.680,7972864.570,0.971
636601.180,7972989.570,0.932
637726.180,7975677.070,1.526
635976.180,7976739.570,0.429
638913.680,7975052.070,0.888
638788.680,7978802.080,1.029
638038.680,7982864.580,1.775
636226.180,7977989.570,1.442
638226.180,7972239.570,0.627
638476.180,7979677.080,0.819
636413.680,7973177.070,0.807
637601.180,7976052.070,0.112
639101.180,7972989.570,0.978
638226.180,7977864.570,1.222
636976.180,7971989.570,1.365
636351.180,7974239.570,1.086
637226.180,7975864.570,1.341
639976.190,7980802.080,0.257
638851.180,7979302.080,1.138
638851.180,7982552.080,1.388
636038.680,7977864.570,1.411
637663.680,7981739.580,0.910
636538.680,7974989.570,0.615
638851.180,7979552.080,1.406
636913.680,7979239.580,0.576
638476.180,7972927.070,1.512
638726.180,7978114.570,1.396
635351.180,7971239.560,0.461
637226.180,7979552.080,0.818
637976.180,7975927.070,0.547
638226.180,7977489.570,1.224
639851.190,7982489.580,0.989
639351.180,7981114.580,1.131
638288.680,7973302.070,0.959
634413.680,7970364.560,1.154
639976.190,7983114.580,0.778
637788.680,7982552.080,1.373
637601.180,7978614.580,0.154
638288.680,7980739.580,0.497
638976.180,7978927.080,0.972
637476.180,7977552.070,0.037
638351.180,7981052.080,1.154
635788.680,7973864.570,0.694
637913.680,7982489.580,1.599
638476.180,7975552.070,0.147
634976.180,7969552.060,0.328
637538.680,7981677.080,0.883
636976.180,7973427.070,0.424
634538.680,7969739.560,1.067
639163.680,7973177.070,1.072
635163.680,7969177.060,0.444
635976.180,7978552.080,1.190
639288.680,7981364.580,0.587
636476.180,7973677.070,0.831
636163.680,7971427.060,0.577
638851.180,7980114.580,0.908
638288.680,7975739.570,1.171
638976.180,7974052.070,1.195
638976.180,7978364.580,0.258
638101.180,7972989.570,0.797
634476.180,7970802.060,1.409
638038.680,7978864.580,1.303
639226.180,7975364.570,1.131
637788.680,7975802.070,1.523
638038.680,7978052.070,1.451
637601.180,7974427.070,0.738
636538.680,7972989.570,0.965
638101.180,7976302.070,0.895
637913.680,7980614.580,1.229
637538.680,7976989.570,0.134
638476.180,7976302.070,1.293
638288.680,7974427.070,1.202
637476.180,7982052.080,0.475
637851.180,7978052.070,1.197
635976.180,7969802.060,1.129
637288.680,7971489.560,0.594
636601.180,7975114.570,0.611
635976.180,7977614.570,1.077
639413.680,7980489.580,1.368
638476.180,7977489.570,1.114
637538.680,7979427.080,1.159
637601.180,7977052.070,0.090
639226.180,7980927.080,1.195
635976.180,7972052.070,0.633
636101.180,7971552.060,0.448
638351.180,7979052.080,1.552
638726.180,7976864.570,1.325
636476.180,7974239.570,1.360
639163.680,7974927.070,1.427
638101.180,7983114.580,0.946
638413.680,7975364.570,0.768
639038.680,7979614.580,1.228
637851.180,7976864.570,0.140
638288.680,7982489.580,1.136
635851.180,7977114.570,1.467
638101.180,7980489.580,0.995
636163.680,7977802.070,1.359
636663.680,7978489.580,0.632
639663.680,7980864.580,1.233
637788.680,7977239.570,0.099
636476.180,7974489.570,1.113
637288.680,7979427.080,0.541
638726.180,7978927.080,0.516
634663.680,7971864.570,1.545
634288.680,7971427.060,1.000
637851.180,7979614.580,0.825
639038.680,7979552.080,1.214
637226.180,7979614.580,0.893
635413.680,7971177.060,0.436
638976.180,7983177.080,1.073
636538.680,7978802.080,1.347
638226.180,7977989.570,1.116
638163.680,7971739.560,1.836
636351.180,7979677.080,0.289
638976.180,7973677.070,1.535
637476.180,7973364.570,0.651
638538.680,7972614.570,0.519
636726.180,7975927.070,0.708
637726.180,7982677.080,1.513
637601.180,7978239.580,0.088
638288.680,7975177.070,1.460
638538.680,7980302.080,1.036
637351.180,7975739.570,1.282
637976.180,7978114.570,0.962
639163.680,7978802.080,0.505
637913.680,7978614.580,1.065
639726.180,7981864.580,1.117
637538.680,7973177.070,0.896
637913.680,7974052.070,1.628
636538.680,7971989.570,1.244
637288.680,7978114.570,0.274
638726.180,7983239.580,1.563
639788.680,7981114.580,1.689
637288.680,7977427.070,0.425
636351.180,7970989.560,0.386
635976.180,7973177.070,1.483
636913.680,7977114.570,0.748
638351.180,7975739.570,0.818
639226.180,7973614.570,1.114
638601.180,7971989.570,0.552
636538.680,7975052.070,0.584
637163.680,7975239.570,0.523
635226.180,7971739.570,1.032
638101.180,7979927.080,1.180
637976.180,7980489.580,0.759
639726.180,7981989.580,1.099
637601.180,7978802.080,0.294
636788.680,7974364.570,1.816
636351.180,7973802.070,1.514
635726.180,7971239.560,0.993
637163.680,7977614.570,0.295
638788.680,7977927.070,1.655
637538.680,7977739.570,0.105
636851.180,7979989.580,0.241
637976.180,7971739.560,0.546
637101.180,7977552.070,0.901
638226.180,7971864.560,1.343
635538.680,7971677.070,0.402
