X,Y,MAcgg,PP3csbg,PP34b,PP4esjc,PP4esb,PP4egm
636101.18,7969864.559999999,0.0,0.48,0.0,0.4,0.08,0.04
636538.68,7978864.579999999,0.0,0.0,0.8,0.2,0.0,0.0
639288.6800000003,7972114.570000001,0.0,0.0,0.12,0.14,0.42,0.32
638351.1800000003,7977677.07,0.0,0.0,0.52,0.36,0.1,0.02
638226.1800000003,7973114.570000001,0.0,0.12,0.44,0.38,0.06,0.0
635851.1800000003,7970489.559999999,0.18,0.76,0.0,0.06,0.0,0.0
637226.1800000003,7974927.070000001,0.0,0.0,0.04,0.94,0.02,0.0
635038.68,7969052.059999999,0.0,0.14,0.08,0.56,0.2,0.02
635726.1800000003,7978552.08,0.0,0.02,0.18,0.76,0.04,0.0
638101.18,7981489.58,0.0,0.0,0.48,0.46,0.04,0.02
638976.1800000003,7981302.08,0.0,0.28,0.12,0.1,0.5,0.0
637913.6800000003,7974864.570000001,0.08,0.6,0.02,0.28,0.02,0.0
637476.1800000003,7982114.58,0.0,0.0,0.04,0.28,0.62,0.06
639038.68,7974177.07,0.0,0.12,0.08,0.76,0.02,0.02
636726.1800000003,7974677.070000001,0.0,0.0,0.46,0.38,0.12,0.04
639976.19,7982802.079999999,0.0,0.0,0.14,0.1,0.7,0.06
637601.1800000003,7980052.08,0.0,0.02,0.86,0.0,0.12,0.0
638851.1800000003,7973302.0699999975,0.0,0.0,0.16,0.42,0.4,0.02
636163.6800000003,7976927.070000001,0.0,0.0,0.1,0.88,0.0,0.02
636788.6800000003,7978552.08,0.0,0.02,0.36,0.48,0.04,0.1
636976.1800000003,7971677.06,0.22,0.5,0.0,0.26,0.02,0.0
638476.1800000003,7980489.58,0.0,0.0,0.04,0.08,0.58,0.3
639351.1800000003,7981552.08,0.0,0.0,0.22,0.04,0.32,0.42
635351.1800000003,7969614.559999998,0.06,0.78,0.02,0.12,0.02,0.0
636351.1800000003,7973989.57,0.0,0.0,0.06,0.5,0.4,0.04
638976.1800000003,7975427.07,0.0,0.0,0.62,0.06,0.22,0.1
634351.1800000003,7972177.07,0.0,0.0,0.14,0.06,0.04,0.76
637351.1800000003,7978927.079999999,0.0,0.02,0.84,0.1,0.02,0.02
637976.1800000003,7980864.579999999,0.0,0.0,0.32,0.06,0.4,0.22
636663.6800000003,7972489.5699999975,0.04,0.12,0.0,0.64,0.2,0.0
637413.6800000003,7981489.58,0.0,0.0,0.02,0.06,0.8,0.12
637288.6800000003,7972552.0699999975,0.02,0.08,0.06,0.68,0.16,0.0
634663.6800000003,7971427.059999999,0.02,0.24,0.0,0.2,0.54,0.0
638038.68,7976864.570000001,0.02,0.7,0.2,0.08,0.0,0.0
637101.18,7974177.07,0.0,0.04,0.36,0.54,0.04,0.02
636101.18,7976427.07,0.0,0.04,0.08,0.82,0.04,0.02
639163.6800000003,7971927.06,0.0,0.06,0.1,0.06,0.52,0.26
636538.68,7974802.07,0.0,0.0,0.1,0.7,0.16,0.04
638038.68,7978677.08,0.0,0.04,0.3,0.26,0.22,0.18
637413.6800000003,7972427.07,0.0,0.26,0.0,0.7,0.04,0.0
635538.68,7971364.559999998,0.14,0.8,0.0,0.04,0.02,0.0
638601.1800000003,7978989.580000001,0.0,0.0,0.12,0.1,0.2,0.58
637663.6800000003,7977489.5699999975,0.0,0.98,0.02,0.0,0.0,0.0
637788.6800000003,7979052.08,0.02,0.9,0.08,0.0,0.0,0.0
637601.1800000003,7976114.570000001,0.02,0.94,0.0,0.02,0.02,0.0
635976.1800000003,7978489.58,0.0,0.08,0.02,0.44,0.34,0.12
638288.6800000003,7980302.08,0.0,0.0,0.0,0.08,0.58,0.34
638663.6800000003,7975614.57,0.0,0.96,0.0,0.02,0.02,0.0
635788.6800000003,7979302.08,0.0,0.0,0.04,0.12,0.1,0.74
638038.68,7975489.5699999975,0.0,0.32,0.0,0.6,0.08,0.0
637288.6800000003,7975739.5699999975,0.0,0.04,0.58,0.22,0.12,0.04
637913.6800000003,7974989.57,0.0,0.64,0.02,0.34,0.0,0.0
639163.6800000003,7978364.58,0.0,0.0,0.02,0.02,0.04,0.92
638538.68,7981802.080000001,0.0,0.0,0.26,0.4,0.08,0.26
638913.6800000003,7980802.079999999,0.0,0.02,0.04,0.12,0.72,0.1
638226.1800000003,7977364.57,0.0,0.04,0.48,0.08,0.38,0.02
639913.6800000003,7980177.080000001,0.0,0.0,0.0,0.16,0.1,0.74
636976.1800000003,7973427.07,0.0,0.0,0.14,0.76,0.08,0.02
636413.6800000003,7976677.070000001,0.0,0.04,0.0,0.92,0.02,0.02
639663.6800000003,7980177.080000001,0.0,0.0,0.04,0.0,0.5,0.46
639163.6800000003,7980864.579999999,0.0,0.0,0.34,0.14,0.52,0.0
639913.69,7981614.579999999,0.0,0.0,0.0,0.0,0.32,0.68
636351.1800000003,7970864.559999998,0.94,0.06,0.0,0.0,0.0,0.0
638038.68,7972989.57,0.08,0.24,0.04,0.42,0.2,0.02
636976.1800000003,7972614.570000001,0.0,0.26,0.0,0.74,0.0,0.0
638288.6800000003,7973114.570000001,0.0,0.06,0.48,0.38,0.04,0.04
635351.1800000003,7970802.059999998,0.02,0.92,0.0,0.04,0.02,0.0
637226.1800000003,7975864.570000001,0.0,0.32,0.36,0.12,0.16,0.04
635288.6800000003,7972114.570000001,0.04,0.2,0.0,0.34,0.42,0.0
637538.68,7977927.070000001,0.0,1.0,0.0,0.0,0.0,0.0
637726.1800000003,7972989.57,0.14,0.3,0.0,0.32,0.24,0.0
638163.6800000003,7974364.57,0.04,0.46,0.02,0.38,0.1,0.0
639163.6800000003,7981864.58,0.0,0.08,0.06,0.0,0.86,0.0
637413.6800000003,7977052.07,0.04,0.9,0.04,0.02,0.0,0.0
636851.1800000003,7979302.08,0.0,0.0,0.64,0.2,0.08,0.08
638663.6800000003,7977427.07,0.0,0.0,0.32,0.1,0.38,0.2
639101.18,7977927.070000001,0.0,0.0,0.06,0.0,0.02,0.92
639788.6800000003,7981677.080000001,0.0,0.0,0.0,0.04,0.66,0.3
637351.1800000003,7981427.079999999,0.0,0.0,0.0,0.02,0.84,0.14
638851.1800000003,7983177.080000001,0.0,0.0,0.1,0.16,0.54,0.2
635788.6800000003,7974614.570000001,0.0,0.02,0.16,0.36,0.4,0.06
635101.18,7971052.059999999,0.02,0.68,0.0,0.12,0.18,0.0
638726.1800000003,7979802.080000001,0.0,0.0,0.04,0.0,0.6,0.36
638476.1800000003,7982989.580000001,0.0,0.0,0.18,0.7,0.12,0.0
635913.6800000003,7973614.57,0.0,0.04,0.0,0.36,0.52,0.08
638101.18,7974927.070000001,0.06,0.22,0.0,0.6,0.12,0.0
635101.18,7971927.070000001,0.0,0.06,0.0,0.02,0.9,0.02
639101.18,7982802.079999999,0.0,0.0,0.0,0.0,0.98,0.02
634413.6800000003,7972114.570000001,0.0,0.02,0.06,0.06,0.0,0.86
639976.19,7980864.579999999,0.0,0.0,0.1,0.02,0.04,0.84
634913.6800000003,7969927.06,0.02,0.4,0.0,0.58,0.0,0.0
635851.1800000003,7977739.5699999975,0.0,0.02,0.04,0.16,0.74,0.04
638538.68,7981364.58,0.0,0.0,0.4,0.4,0.04,0.16
639226.1800000003,7972552.0699999975,0.0,0.02,0.18,0.6,0.04,0.16
637976.1800000003,7980552.08,0.0,0.0,0.56,0.04,0.32,0.08
636913.6800000003,7971927.070000001,0.16,0.58,0.0,0.22,0.04,0.0
637726.1800000003,7974677.070000001,0.02,0.62,0.0,0.36,0.0,0.0
637476.1800000003,7983239.58,0.0,0.06,0.08,0.14,0.54,0.18
636288.6800000003,7976739.57,0.0,0.1,0.0,0.88,0.0,0.02
637038.68,7978927.079999999,0.0,0.0,0.7,0.26,0.0,0.04
638601.1800000003,7972927.070000001,0.0,0.0,0.26,0.38,0.22,0.14
635913.6800000003,7977052.07,0.0,0.12,0.12,0.48,0.26,0.02
637413.6800000003,7972927.070000001,0.1,0.54,0.02,0.3,0.04,0.0
639788.69,7982677.08,0.0,0.08,0.24,0.04,0.64,0.0
636788.6800000003,7976552.0699999975,0.0,0.26,0.02,0.7,0.02,0.0
635976.1800000003,7970614.559999998,0.52,0.42,0.0,0.06,0.0,0.0
635288.6800000003,7970739.559999999,0.0,0.76,0.0,0.12,0.12,0.0
638538.68,7973114.570000001,0.0,0.0,0.34,0.26,0.36,0.04
636101.18,7970177.06,0.0,0.62,0.0,0.32,0.02,0.04
637726.1800000003,7980802.079999999,0.0,0.0,0.18,0.06,0.42,0.34
636601.1800000003,7976864.570000001,0.0,0.0,0.04,0.92,0.04,0.0
635226.1800000003,7969239.559999999,0.0,0.3,0.0,0.68,0.02,0.0
638913.6800000003,7982614.579999999,0.02,0.26,0.02,0.12,0.56,0.02
636913.6800000003,7976427.07,0.0,0.88,0.0,0.06,0.06,0.0
638038.68,7977864.570000001,0.0,0.04,0.38,0.26,0.12,0.2
636038.68,7971677.06,0.08,0.86,0.0,0.06,0.0,0.0
638913.6800000003,7972677.070000001,0.0,0.02,0.42,0.28,0.22,0.06
639288.6800000003,7981677.080000001,0.0,0.0,0.4,0.0,0.58,0.02
636913.6800000003,7978552.08,0.0,0.02,0.52,0.42,0.04,0.0
638538.68,7974739.57,0.0,0.38,0.4,0.14,0.08,0.0
635101.18,7970239.559999999,0.1,0.7,0.0,0.2,0.0,0.0
635913.6800000003,7979177.080000001,0.0,0.0,0.38,0.56,0.06,0.0
637976.1800000003,7980427.079999999,0.0,0.0,0.42,0.04,0.44,0.1
638163.6800000003,7975052.07,0.08,0.3,0.02,0.38,0.22,0.0
634913.6800000003,7972177.07,0.0,0.0,0.22,0.24,0.28,0.26
637413.6800000003,7979052.08,0.0,0.0,0.64,0.3,0.06,0.0
635726.1800000003,7973677.07,0.0,0.02,0.0,0.04,0.86,0.08
638663.6800000003,7981114.58,0.0,0.04,0.14,0.08,0.42,0.32
638601.1800000003,7979739.580000001,0.0,0.0,0.1,0.04,0.54,0.32
637413.6800000003,7977427.07,0.0,0.98,0.0,0.0,0.02,0.0
634726.1800000003,7969677.06,0.0,0.12,0.02,0.28,0.48,0.1
639851.1800000003,7979802.080000001,0.0,0.0,0.0,0.2,0.4,0.4
638976.1800000003,7981677.080000001,0.0,0.16,0.06,0.1,0.58,0.1
637476.1800000003,7979489.58,0.0,0.16,0.74,0.08,0.02,0.0
634226.1800000003,7971239.559999999,0.0,0.0,0.06,0.1,0.04,0.8
637038.68,7972239.57,0.02,0.14,0.08,0.64,0.12,0.0
639101.18,7973802.0699999975,0.0,0.02,0.16,0.44,0.3,0.08
638788.6800000003,7981239.58,0.0,0.04,0.12,0.12,0.56,0.16
635663.6800000003,7970677.059999999,0.06,0.78,0.0,0.14,0.02,0.0
637038.68,7979864.58,0.0,0.0,1.0,0.0,0.0,0.0
637851.1800000003,7973489.5699999975,0.0,0.26,0.28,0.3,0.14,0.02
636601.1800000003,7974739.57,0.0,0.0,0.18,0.68,0.08,0.06
638538.68,7971989.57,0.0,0.12,0.14,0.7,0.04,0.0
637288.6800000003,7976989.57,0.0,0.96,0.02,0.02,0.0,0.0
636101.18,7974114.570000001,0.0,0.0,0.1,0.48,0.12,0.3
635476.1800000003,7971052.059999999,0.06,0.84,0.0,0.06,0.04,0.0
639226.1800000003,7972677.070000001,0.0,0.04,0.3,0.52,0.06,0.08
638163.6800000003,7977427.07,0.0,0.04,0.38,0.1,0.38,0.1
636476.1800000003,7970427.059999999,0.08,0.82,0.0,0.1,0.0,0.0
637038.68,7979927.08,0.0,0.0,1.0,0.0,0.0,0.0
637351.1800000003,7977052.07,0.0,0.92,0.04,0.04,0.0,0.0
638226.1800000003,7974427.07,0.0,0.38,0.0,0.54,0.08,0.0
636163.6800000003,7974302.0699999975,0.0,0.0,0.18,0.5,0.14,0.18
639163.6800000003,7981114.58,0.0,0.06,0.44,0.08,0.42,0.0
638038.68,7978239.57,0.0,0.06,0.22,0.62,0.08,0.02
638226.1800000003,7979177.080000001,0.0,0.0,0.06,0.02,0.7,0.22
639163.6800000003,7974677.070000001,0.0,0.1,0.08,0.7,0.12,0.0
635663.6800000003,7970802.059999998,0.04,0.86,0.0,0.1,0.0,0.0
634913.6800000003,7970302.059999999,0.14,0.62,0.0,0.2,0.04,0.0
638288.6800000003,7979864.58,0.0,0.0,0.2,0.16,0.46,0.18
638038.68,7982489.58,0.0,0.0,0.22,0.54,0.18,0.06
639163.6800000003,7978177.07,0.0,0.0,0.02,0.02,0.12,0.84
638101.18,7972739.57,0.0,0.12,0.36,0.46,0.06,0.0
637913.6800000003,7971927.070000001,0.0,0.88,0.06,0.04,0.02,0.0
637851.1800000003,7976364.57,0.0,0.6,0.04,0.12,0.24,0.0
635913.6800000003,7971927.070000001,0.18,0.64,0.04,0.12,0.02,0.0
635851.1800000003,7978864.579999999,0.0,0.1,0.16,0.44,0.22,0.08
636163.6800000003,7973802.0699999975,0.0,0.0,0.02,0.72,0.24,0.02
638038.68,7983239.58,0.0,0.0,0.1,0.6,0.24,0.06
635726.1800000003,7971302.059999999,0.32,0.68,0.0,0.0,0.0,0.0
636413.6800000003,7971989.57,0.2,0.22,0.0,0.48,0.1,0.0
636976.1800000003,7976302.0699999975,0.02,0.88,0.06,0.04,0.0,0.0
637726.1800000003,7981552.08,0.0,0.0,0.4,0.22,0.3,0.08
636038.68,7971489.559999999,0.12,0.82,0.0,0.04,0.02,0.0
637226.1800000003,7979677.080000001,0.0,0.0,0.5,0.04,0.4,0.06
638476.1800000003,7976114.570000001,0.0,0.0,0.48,0.06,0.34,0.12
636288.6800000003,7977052.07,0.0,0.04,0.04,0.92,0.0,0.0
634601.1800000003,7969927.06,0.0,0.44,0.0,0.42,0.12,0.02
636476.1800000003,7978177.080000001,0.0,0.04,0.1,0.4,0.36,0.1
638101.18,7981177.080000001,0.0,0.0,0.38,0.12,0.34,0.16
636663.6800000003,7978177.080000001,0.0,0.04,0.06,0.76,0.14,0.0
636726.1800000003,7978177.080000001,0.0,0.04,0.1,0.76,0.08,0.02
637976.1800000003,7971739.56,0.02,0.82,0.06,0.08,0.02,0.0
635726.1800000003,7973864.570000001,0.0,0.0,0.08,0.22,0.6,0.1
634663.6800000003,7969677.06,0.0,0.04,0.02,0.1,0.42,0.42
638851.1800000003,7982614.579999999,0.04,0.26,0.06,0.1,0.5,0.04
635726.1800000003,7973614.57,0.0,0.0,0.0,0.12,0.84,0.04
638663.6800000003,7974114.570000001,0.0,0.1,0.12,0.72,0.06,0.0
635413.6800000003,7969864.559999999,0.18,0.52,0.02,0.28,0.0,0.0
637226.1800000003,7973989.57,0.0,0.04,0.22,0.62,0.04,0.08
634788.6800000003,7969802.059999999,0.0,0.4,0.0,0.5,0.1,0.0
637601.1800000003,7980614.579999999,0.0,0.0,0.02,0.02,0.36,0.6
634663.6800000003,7970677.059999999,0.0,0.32,0.0,0.08,0.6,0.0
637976.1800000003,7978864.579999999,0.0,0.2,0.38,0.04,0.38,0.0
638476.1800000003,7974114.570000001,0.0,0.14,0.32,0.36,0.16,0.02
637663.6800000003,7978864.579999999,0.0,0.88,0.1,0.0,0.02,0.0
638163.6800000003,7973802.0699999975,0.0,0.08,0.26,0.28,0.38,0.0
636726.1800000003,7975989.57,0.0,0.12,0.02,0.82,0.04,0.0
638163.6800000003,7979864.58,0.0,0.0,0.2,0.22,0.42,0.16
637788.6800000003,7978364.58,0.0,0.22,0.68,0.04,0.04,0.02
636976.1800000003,7972427.07,0.0,0.2,0.08,0.5,0.22,0.0
637851.1800000003,7974989.57,0.02,0.66,0.02,0.3,0.0,0.0
636851.1800000003,7973552.0699999975,0.0,0.0,0.26,0.48,0.18,0.08
637788.6800000003,7978802.079999999,0.0,0.88,0.08,0.02,0.02,0.0
638226.1800000003,7975427.07,0.04,0.42,0.04,0.46,0.04,0.0
636351.1800000003,7977989.57,0.0,0.0,0.1,0.58,0.28,0.04
637476.1800000003,7980677.08,0.0,0.0,0.08,0.0,0.34,0.58
637663.6800000003,7978052.07,0.0,0.92,0.06,0.0,0.02,0.0
637663.6800000003,7977927.070000001,0.02,0.94,0.0,0.02,0.02,0.0
638226.1800000003,7975802.0699999975,0.02,0.3,0.62,0.06,0.0,0.0
638663.6800000003,7975552.0699999975,0.0,0.94,0.02,0.0,0.02,0.02
636726.1800000003,7976177.07,0.02,0.38,0.04,0.52,0.04,0.0
635976.1800000003,7979864.58,0.0,0.0,0.98,0.0,0.02,0.0
636226.1800000003,7973364.57,0.0,0.0,0.02,0.46,0.42,0.1
639663.6800000003,7981052.08,0.0,0.16,0.08,0.3,0.4,0.06
638851.1800000003,7974302.0699999975,0.0,0.22,0.16,0.5,0.1,0.02
636476.1800000003,7973989.57,0.0,0.0,0.04,0.58,0.32,0.06
634288.6800000003,7971302.059999999,0.0,0.08,0.12,0.18,0.26,0.36
639101.18,7972177.07,0.0,0.0,0.14,0.34,0.4,0.12
637726.1800000003,7980614.579999999,0.0,0.0,0.06,0.02,0.3,0.62
637476.1800000003,7978302.08,0.0,0.94,0.06,0.0,0.0,0.0
637976.1800000003,7972052.07,0.02,0.36,0.32,0.14,0.16,0.0
639101.18,7981052.08,0.0,0.0,0.22,0.12,0.66,0.0
637538.68,7976239.57,0.0,0.96,0.0,0.02,0.02,0.0
637601.1800000003,7976489.5699999975,0.0,0.86,0.02,0.06,0.04,0.02
637663.6800000003,7973114.570000001,0.12,0.28,0.02,0.34,0.22,0.02
635976.1800000003,7976177.07,0.0,0.02,0.18,0.62,0.14,0.04
637663.6800000003,7971802.059999999,0.04,0.86,0.0,0.08,0.02,0.0
636413.6800000003,7972739.57,0.0,0.52,0.0,0.4,0.08,0.0
635788.6800000003,7976989.57,0.0,0.02,0.12,0.22,0.6,0.04
639788.6800000003,7980552.08,0.0,0.0,0.08,0.04,0.22,0.66
638851.1800000003,7982927.079999999,0.0,0.0,0.0,0.0,0.96,0.04
639288.6800000003,7972927.070000001,0.0,0.0,0.16,0.12,0.64,0.08
637538.68,7978614.579999999,0.02,0.88,0.08,0.02,0.0,0.0
637726.1800000003,7982489.58,0.0,0.0,0.26,0.28,0.36,0.1
637851.1800000003,7979114.58,0.0,0.82,0.08,0.02,0.08,0.0
637226.1800000003,7974989.57,0.0,0.02,0.04,0.9,0.04,0.0
638851.1800000003,7972302.0699999975,0.0,0.02,0.06,0.76,0.02,0.14
637913.6800000003,7973427.07,0.0,0.26,0.28,0.32,0.14,0.0
636476.1800000003,7973864.570000001,0.0,0.0,0.06,0.6,0.3,0.04
637101.18,7977177.07,0.02,0.92,0.0,0.04,0.02,0.0
638851.1800000003,7974614.570000001,0.0,0.18,0.1,0.66,0.06,0.0
639601.1800000003,7983239.58,0.0,0.64,0.14,0.06,0.16,0.0
638413.6800000003,7975927.070000001,0.0,0.18,0.56,0.06,0.18,0.02
637038.68,7972614.570000001,0.0,0.28,0.02,0.66,0.04,0.0
635788.6800000003,7969114.559999999,0.0,0.26,0.02,0.5,0.18,0.04
638851.1800000003,7979677.080000001,0.0,0.02,0.04,0.06,0.3,0.58
636976.1800000003,7972302.0699999975,0.02,0.12,0.08,0.46,0.32,0.0
637038.68,7977114.570000001,0.04,0.8,0.14,0.02,0.0,0.0
636226.1800000003,7970989.56,0.58,0.42,0.0,0.0,0.0,0.0
638788.6800000003,7983114.58,0.0,0.0,0.06,0.18,0.58,0.18
637913.6800000003,7979052.08,0.0,0.82,0.14,0.02,0.02,0.0
636163.6800000003,7971302.059999999,0.12,0.88,0.0,0.0,0.0,0.0
636788.6800000003,7974052.07,0.0,0.2,0.1,0.38,0.24,0.08
637601.1800000003,7975114.570000001,0.0,0.08,0.0,0.9,0.0,0.02
638413.6800000003,7981489.58,0.0,0.0,0.38,0.56,0.04,0.02
638476.1800000003,7973427.07,0.0,0.0,0.18,0.54,0.22,0.06
638163.6800000003,7977302.0699999975,0.0,0.02,0.26,0.12,0.5,0.1
639351.1800000003,7980052.08,0.0,0.0,0.02,0.04,0.68,0.26
636226.1800000003,7977302.0699999975,0.0,0.16,0.06,0.72,0.06,0.0
635913.6800000003,7970364.559999998,0.22,0.68,0.02,0.08,0.0,0.0
639726.1800000003,7980114.58,0.0,0.0,0.02,0.04,0.5,0.44
636913.6800000003,7975427.07,0.0,0.02,0.04,0.94,0.0,0.0
638038.68,7975989.57,0.0,0.84,0.06,0.1,0.0,0.0
637663.6800000003,7982364.58,0.0,0.0,0.1,0.34,0.5,0.06
639288.6800000003,7983114.58,0.0,0.0,0.06,0.04,0.78,0.12
634788.6800000003,7969989.56,0.04,0.34,0.04,0.56,0.02,0.0
639163.6800000003,7971802.059999999,0.0,0.0,0.14,0.02,0.48,0.36
639101.18,7972427.07,0.0,0.08,0.2,0.38,0.08,0.26
636663.6800000003,7979927.08,0.0,0.0,0.84,0.0,0.14,0.02
638601.1800000003,7971489.559999999,0.0,0.04,0.16,0.64,0.08,0.08
638538.68,7973802.0699999975,0.0,0.06,0.16,0.62,0.12,0.04
636976.1800000003,7973864.570000001,0.0,0.02,0.28,0.64,0.02,0.04
638851.1800000003,7980864.579999999,0.0,0.04,0.1,0.14,0.68,0.04
638226.1800000003,7973364.57,0.0,0.06,0.56,0.26,0.06,0.06
638538.68,7979427.079999999,0.0,0.0,0.16,0.04,0.54,0.26
636038.68,7977427.07,0.0,0.26,0.32,0.32,0.02,0.08
639226.1800000003,7974239.57,0.0,0.06,0.06,0.8,0.08,0.0
636351.1800000003,7970927.06,0.9,0.1,0.0,0.0,0.0,0.0
638413.6800000003,7971927.070000001,0.0,0.06,0.16,0.56,0.2,0.02
639663.6800000003,7982614.579999999,0.0,0.32,0.22,0.0,0.46,0.0
639351.1800000003,7980552.08,0.0,0.0,0.22,0.26,0.18,0.34
636288.6800000003,7972489.5699999975,0.28,0.54,0.0,0.16,0.02,0.0
637476.1800000003,7982864.579999999,0.0,0.04,0.02,0.02,0.88,0.04
638101.18,7980489.58,0.0,0.0,0.56,0.06,0.32,0.06
636601.1800000003,7978552.08,0.0,0.04,0.22,0.26,0.08,0.4
635538.68,7974489.5699999975,0.0,0.0,0.06,0.46,0.44,0.04
638038.68,7978802.079999999,0.0,0.02,0.28,0.24,0.4,0.06
638038.68,7976927.070000001,0.0,0.42,0.58,0.0,0.0,0.0
639226.1800000003,7971989.57,0.0,0.04,0.06,0.1,0.54,0.26
638351.1800000003,7980802.079999999,0.0,0.0,0.2,0.06,0.7,0.04
637351.1800000003,7976427.07,0.0,0.96,0.0,0.02,0.02,0.0
639913.69,7982552.08,0.0,0.0,0.22,0.04,0.72,0.02
636976.1800000003,7973989.57,0.0,0.02,0.24,0.64,0.08,0.02
638101.18,7982114.58,0.0,0.0,0.26,0.58,0.08,0.08
636601.1800000003,7975364.57,0.0,0.38,0.0,0.5,0.12,0.0
635601.1800000003,7971177.06,0.06,0.9,0.0,0.04,0.0,0.0
638726.1800000003,7976614.570000001,0.0,0.02,0.32,0.24,0.36,0.06
634851.1800000003,7971989.57,0.0,0.02,0.04,0.22,0.6,0.12
636788.6800000003,7975302.0699999975,0.0,0.1,0.06,0.82,0.0,0.02
638351.1800000003,7972864.570000001,0.0,0.02,0.48,0.38,0.08,0.04
636351.1800000003,7971239.559999999,0.26,0.74,0.0,0.0,0.0,0.0
637476.1800000003,7977739.5699999975,0.0,0.96,0.02,0.02,0.0,0.0
635663.6800000003,7970989.56,0.1,0.66,0.04,0.2,0.0,0.0
634476.1800000003,7971114.559999999,0.12,0.18,0.0,0.32,0.38,0.0
635663.6800000003,7974427.07,0.0,0.0,0.06,0.5,0.4,0.04
636288.6800000003,7972052.07,0.46,0.34,0.0,0.1,0.1,0.0
639101.18,7975177.07,0.0,0.0,0.48,0.46,0.04,0.02
636038.68,7971927.070000001,0.12,0.64,0.02,0.2,0.02,0.0
638163.6800000003,7972677.070000001,0.0,0.16,0.32,0.52,0.0,0.0
639226.1800000003,7973364.57,0.0,0.0,0.38,0.42,0.16,0.04
638351.1800000003,7981239.58,0.0,0.02,0.2,0.5,0.18,0.1
637976.1800000003,7976114.570000001,0.0,0.82,0.06,0.06,0.06,0.0
638101.18,7973302.0699999975,0.0,0.06,0.12,0.36,0.44,0.02
637476.1800000003,7981489.58,0.0,0.0,0.04,0.14,0.7,0.12
634601.1800000003,7971614.57,0.0,0.06,0.0,0.08,0.82,0.04
636663.6800000003,7975864.570000001,0.0,0.08,0.0,0.72,0.16,0.04
636101.18,7974052.07,0.0,0.0,0.08,0.62,0.18,0.12
638226.1800000003,7983114.58,0.0,0.0,0.02,0.64,0.2,0.14
639351.1800000003,7979739.580000001,0.0,0.0,0.04,0.0,0.5,0.46
638038.68,7973989.57,0.0,0.54,0.06,0.26,0.14,0.0
634601.1800000003,7969614.559999998,0.0,0.02,0.04,0.1,0.24,0.6
635851.1800000003,7976677.070000001,0.0,0.12,0.1,0.52,0.18,0.08
638538.68,7977052.07,0.0,0.02,0.44,0.18,0.22,0.14
638476.1800000003,7971552.059999998,0.0,0.0,0.04,0.82,0.12,0.02
638913.6800000003,7980552.08,0.0,0.28,0.18,0.06,0.44,0.04
636101.18,7978177.080000001,0.0,0.0,0.08,0.1,0.34,0.48
638913.6800000003,7973864.570000001,0.0,0.06,0.16,0.62,0.12,0.04
638351.1800000003,7979239.58,0.0,0.0,0.06,0.0,0.14,0.8
634288.6800000003,7970989.56,0.0,0.42,0.02,0.32,0.24,0.0
634913.6800000003,7969989.56,0.04,0.54,0.0,0.42,0.0,0.0
635663.6800000003,7973552.0699999975,0.0,0.0,0.04,0.18,0.76,0.02
638038.68,7976552.0699999975,0.0,0.6,0.04,0.2,0.16,0.0
634413.6800000003,7972052.07,0.0,0.0,0.06,0.02,0.0,0.92
636976.1800000003,7971739.56,0.2,0.52,0.0,0.22,0.06,0.0
635101.18,7969677.06,0.04,0.82,0.0,0.14,0.0,0.0
636413.6800000003,7974614.570000001,0.0,0.24,0.14,0.46,0.1,0.06
636413.6800000003,7972052.07,0.08,0.5,0.02,0.36,0.04,0.0
636476.1800000003,7977114.570000001,0.0,0.02,0.02,0.94,0.02,0.0
636226.1800000003,7978302.08,0.0,0.0,0.04,0.08,0.7,0.18
637226.1800000003,7976552.0699999975,0.0,0.98,0.0,0.02,0.0,0.0
636788.6800000003,7973989.57,0.0,0.08,0.32,0.4,0.14,0.06
637476.1800000003,7980927.079999999,0.0,0.0,0.28,0.0,0.44,0.28
635663.6800000003,7971302.059999999,0.08,0.92,0.0,0.0,0.0,0.0
637538.68,7983239.58,0.0,0.02,0.18,0.04,0.58,0.18
635351.1800000003,7971364.559999998,0.18,0.46,0.0,0.26,0.1,0.0
635601.1800000003,7973927.070000001,0.0,0.06,0.1,0.3,0.44,0.1
637163.6800000003,7976802.07,0.0,0.98,0.02,0.0,0.0,0.0
638788.6800000003,7979864.58,0.0,0.0,0.06,0.04,0.46,0.44
639351.1800000003,7981302.08,0.0,0.0,0.48,0.02,0.24,0.26
635413.6800000003,7971052.059999999,0.04,0.84,0.0,0.1,0.02,0.0
635976.1800000003,7972364.57,0.2,0.56,0.0,0.24,0.0,0.0
637538.68,7979802.080000001,0.0,0.0,0.36,0.0,0.44,0.2
639288.6800000003,7979864.58,0.0,0.0,0.0,0.04,0.66,0.3
636226.1800000003,7970927.06,0.6,0.4,0.0,0.0,0.0,0.0
636663.6800000003,7974052.07,0.0,0.02,0.18,0.38,0.3,0.12
636913.6800000003,7972739.57,0.04,0.26,0.02,0.62,0.06,0.0
638038.68,7974677.070000001,0.22,0.2,0.0,0.36,0.22,0.0
639726.1800000003,7981864.58,0.0,0.0,0.0,0.1,0.58,0.32
638476.1800000003,7978552.08,0.0,0.0,0.0,0.1,0.16,0.74
638663.6800000003,7977677.07,0.0,0.0,0.32,0.0,0.4,0.28
636601.1800000003,7971802.0699999975,0.0,0.18,0.02,0.42,0.38,0.0
